sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
TripAdivisor_Vi_10432:1	Ưu điểm đầu tiên là giá phòng cực kỳ hợp lý với túi tiền sinh viên chỉ 70k / người, ở phòng tập thể trò chuyện thật vui vui cùng những tiện nghi ấm cúng, đầy đủ .	ưu điểm đầu tiên là giá phòng cực kỳ hợp lý với túi tiền sinh viên chỉ 70k/ người , ở phòng tập thể trò chuyện thật vui vui cùng những tiện nghi ấm cúng , đầy đủ	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10432:2	Tiếp theo đó là cảnh quan và sự bày trí cổ kính của nơi này, mang hơi hướng của một pleiku xưa cũ, mang hơi thở của một vùng đất nhẹ nhàng, an yên .	tiếp theo đó là cảnh quan và sự bày trí cổ kính của nơi này , mang hơi hướng của một pleiku xưa cũ , mang hơi thở của một vùng đất nhẹ nhàng , an yên	experience	positive	experience positive	yes	1	38

TripAdivisor_Vi_10432:2	Tiếp theo đó là cảnh quan và sự bày trí cổ kính của nơi này, mang hơi hướng của một pleiku xưa cũ, mang hơi thở của một vùng đất nhẹ nhàng, an yên .	tiếp theo đó là cảnh quan và sự bày trí cổ kính của nơi này , mang hơi hướng của một pleiku xưa cũ , mang hơi thở của một vùng đất nhẹ nhàng , an yên	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10432:2	Tiếp theo đó là cảnh quan và sự bày trí cổ kính của nơi này, mang hơi hướng của một pleiku xưa cũ, mang hơi thở của một vùng đất nhẹ nhàng, an yên .	tiếp theo đó là cảnh quan và sự bày trí cổ kính của nơi này , mang hơi hướng của một pleiku xưa cũ , mang hơi thở của một vùng đất nhẹ nhàng , an yên	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10432:3	Từng vật dụng, mảnh chăn, chiếu giường hay những đồ dùng trang trí đều gợi cho mình những hồi ức xa xưa với những kỷ niệm thời thơ ấu đã lãng quên tự bao giờ .	từng vật dụng , mảnh chăn , chiếu giường hay những đồ dùng trang trí đều gợi cho mình những hồi ức xa xưa với những kỷ niệm thời thơ ấu đã lãng quên tự bao giờ	experience	positive	experience positive	yes	1	38

TripAdivisor_Vi_10432:3	Từng vật dụng, mảnh chăn, chiếu giường hay những đồ dùng trang trí đều gợi cho mình những hồi ức xa xưa với những kỷ niệm thời thơ ấu đã lãng quên tự bao giờ .	từng vật dụng , mảnh chăn , chiếu giường hay những đồ dùng trang trí đều gợi cho mình những hồi ức xa xưa với những kỷ niệm thời thơ ấu đã lãng quên tự bao giờ	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10432:3	Từng vật dụng, mảnh chăn, chiếu giường hay những đồ dùng trang trí đều gợi cho mình những hồi ức xa xưa với những kỷ niệm thời thơ ấu đã lãng quên tự bao giờ .	từng vật dụng , mảnh chăn , chiếu giường hay những đồ dùng trang trí đều gợi cho mình những hồi ức xa xưa với những kỷ niệm thời thơ ấu đã lãng quên tự bao giờ	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10437:0	Phòng ngủ trang trí mộc mạc nghệ thuật .	phòng ngủ trang trí mộc mạc nghệ thuật	facility	positive	facility positive	yes	1	9

TripAdivisor_Vi_10437:0	Phòng ngủ trang trí mộc mạc nghệ thuật .	phòng ngủ trang trí mộc mạc nghệ thuật	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10437:0	Phòng ngủ trang trí mộc mạc nghệ thuật .	phòng ngủ trang trí mộc mạc nghệ thuật	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10437:1	Vệ sinh sạch sẽ, không gian thoáng mát .	vệ sinh sạch sẽ , không gian thoáng mát	facility	positive	facility positive	yes	1	10

TripAdivisor_Vi_10437:1	Vệ sinh sạch sẽ, không gian thoáng mát .	vệ sinh sạch sẽ , không gian thoáng mát	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10437:1	Vệ sinh sạch sẽ, không gian thoáng mát .	vệ sinh sạch sẽ , không gian thoáng mát	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10445:0	Mình đăng ký cách ly, không biết là do khách là đối tượng cách ly hay sao mà thái độ lễ tân rất kì cục, kiểu né tránh .	mình đăng ký cách ly , không biết là do khách là đối tượng cách ly hay sao mà thái độ lễ tân rất kì cục , kiểu né tránh	service	positive	service positive	no	0	0

TripAdivisor_Vi_10445:0	Mình đăng ký cách ly, không biết là do khách là đối tượng cách ly hay sao mà thái độ lễ tân rất kì cục, kiểu né tránh .	mình đăng ký cách ly , không biết là do khách là đối tượng cách ly hay sao mà thái độ lễ tân rất kì cục , kiểu né tránh	service	negative	service negative	yes	1	31

TripAdivisor_Vi_10445:0	Mình đăng ký cách ly, không biết là do khách là đối tượng cách ly hay sao mà thái độ lễ tân rất kì cục, kiểu né tránh .	mình đăng ký cách ly , không biết là do khách là đối tượng cách ly hay sao mà thái độ lễ tân rất kì cục , kiểu né tránh	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10445:1	Đồ ăn tạm ổn, nhưng mắc so với khách sạn 3 * mình từng ở .	đồ ăn tạm ổn , nhưng mắc so với khách sạn 3* mình từng ở	service	positive	service positive	no	0	0

TripAdivisor_Vi_10445:1	Đồ ăn tạm ổn, nhưng mắc so với khách sạn 3 * mình từng ở .	đồ ăn tạm ổn , nhưng mắc so với khách sạn 3* mình từng ở	service	negative	service negative	no	0	0

TripAdivisor_Vi_10445:1	Đồ ăn tạm ổn, nhưng mắc so với khách sạn 3 * mình từng ở .	đồ ăn tạm ổn , nhưng mắc so với khách sạn 3* mình từng ở	service	neutral	service neutral	yes	1	17

TripAdivisor_Vi_10445:2	Vị trí khách sạn gần chợ, khá thuận lợi cho khách du lịch .	vị trí ks gần chợ , khá thuận lợi cho khách du lịch	amenity	positive	amenity positive	yes	1	15

TripAdivisor_Vi_10445:2	Vị trí khách sạn gần chợ, khá thuận lợi cho khách du lịch .	vị trí ks gần chợ , khá thuận lợi cho khách du lịch	amenity	negative	amenity negative	no	0	0

TripAdivisor_Vi_10445:2	Vị trí khách sạn gần chợ, khá thuận lợi cho khách du lịch .	vị trí ks gần chợ , khá thuận lợi cho khách du lịch	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_10445:3	Lễ tân không có thái độ niềm nở đón khách, mình rất chú trọng hình thức .	lễ tân không có thái độ niềm nở đón khách , mình rất chú trọng hình thức	service	positive	service positive	no	0	0

TripAdivisor_Vi_10445:3	Lễ tân không có thái độ niềm nở đón khách, mình rất chú trọng hình thức .	lễ tân không có thái độ niềm nở đón khách , mình rất chú trọng hình thức	service	negative	service negative	yes	1	18

TripAdivisor_Vi_10445:3	Lễ tân không có thái độ niềm nở đón khách, mình rất chú trọng hình thức .	lễ tân không có thái độ niềm nở đón khách , mình rất chú trọng hình thức	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10445:4	Với 1 khách sạn lâu đời, có tiếng thế mà lễ tân không mặc đồng phục, cũng không mặc đồ trang trọng, lịch sự gì cả, ít nhất cũng phải áo sơ mi, quần tây nhưng không, chỉ quần jeans, áo thun, mang dép lê loẹt xoẹt .	với 1 ks lâu đời , có tiếng thế mà lễ tân ko mặc đồng phục , cũng ko mặc đồ trang trọng , lịch sự gì cả , ít nhất cũng phải áo sơ mi , quần tây nhưng không , chỉ quần jeans , áo thun , mang dép lê loẹt xoẹt	service	positive	service positive	no	0	0

TripAdivisor_Vi_10445:4	Với 1 khách sạn lâu đời, có tiếng thế mà lễ tân không mặc đồng phục, cũng không mặc đồ trang trọng, lịch sự gì cả, ít nhất cũng phải áo sơ mi, quần tây nhưng không, chỉ quần jeans, áo thun, mang dép lê loẹt xoẹt .	với 1 ks lâu đời , có tiếng thế mà lễ tân ko mặc đồng phục , cũng ko mặc đồ trang trọng , lịch sự gì cả , ít nhất cũng phải áo sơ mi , quần tây nhưng không , chỉ quần jeans , áo thun , mang dép lê loẹt xoẹt	service	negative	service negative	yes	1	56

TripAdivisor_Vi_10445:4	Với 1 khách sạn lâu đời, có tiếng thế mà lễ tân không mặc đồng phục, cũng không mặc đồ trang trọng, lịch sự gì cả, ít nhất cũng phải áo sơ mi, quần tây nhưng không, chỉ quần jeans, áo thun, mang dép lê loẹt xoẹt .	với 1 ks lâu đời , có tiếng thế mà lễ tân ko mặc đồng phục , cũng ko mặc đồ trang trọng , lịch sự gì cả , ít nhất cũng phải áo sơ mi , quần tây nhưng không , chỉ quần jeans , áo thun , mang dép lê loẹt xoẹt	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10445:5	Trong suốt quá trình cách ly cũng không thấy hỏi thăm khách có cần thêm gì không như nước uống, giấy vệ sinh hay khăn tắm .	trong suốt quá trình cách ly cũng ko thấy hỏi thăm khách có cần thêm gì không như nước uống , giấy vệ sinh hay khăn tắm	service	positive	service positive	no	0	0

TripAdivisor_Vi_10445:5	Trong suốt quá trình cách ly cũng không thấy hỏi thăm khách có cần thêm gì không như nước uống, giấy vệ sinh hay khăn tắm .	trong suốt quá trình cách ly cũng ko thấy hỏi thăm khách có cần thêm gì không như nước uống , giấy vệ sinh hay khăn tắm	service	negative	service negative	yes	1	28

TripAdivisor_Vi_10445:5	Trong suốt quá trình cách ly cũng không thấy hỏi thăm khách có cần thêm gì không như nước uống, giấy vệ sinh hay khăn tắm .	trong suốt quá trình cách ly cũng ko thấy hỏi thăm khách có cần thêm gì không như nước uống , giấy vệ sinh hay khăn tắm	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10445:6	Khách có vấn đề, gọi hỏi thì trả lời qua loa, đã vậy không thèm báo lại khách vấn đề đã giải quyết hay chưa .	khách có vấn đề , gọi hỏi thì trả lời qua loa , đã vậy không thèm báo lại khách vấn đề đã giải quyết hay chưa	service	positive	service positive	no	0	0

TripAdivisor_Vi_10445:6	Khách có vấn đề, gọi hỏi thì trả lời qua loa, đã vậy không thèm báo lại khách vấn đề đã giải quyết hay chưa .	khách có vấn đề , gọi hỏi thì trả lời qua loa , đã vậy không thèm báo lại khách vấn đề đã giải quyết hay chưa	service	negative	service negative	yes	1	28

TripAdivisor_Vi_10445:6	Khách có vấn đề, gọi hỏi thì trả lời qua loa, đã vậy không thèm báo lại khách vấn đề đã giải quyết hay chưa .	khách có vấn đề , gọi hỏi thì trả lời qua loa , đã vậy không thèm báo lại khách vấn đề đã giải quyết hay chưa	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10445:7	Khách sạn có tiếng nhưng quá tệ về dịch vụ các bạn .	khách sạn có tiếng nhưng quá tệ về dịch vụ các bạn	branding	positive	branding positive	no	0	0

TripAdivisor_Vi_10445:7	Khách sạn có tiếng nhưng quá tệ về dịch vụ các bạn .	khách sạn có tiếng nhưng quá tệ về dịch vụ các bạn	branding	negative	branding negative	yes	1	13

TripAdivisor_Vi_10445:7	Khách sạn có tiếng nhưng quá tệ về dịch vụ các bạn .	khách sạn có tiếng nhưng quá tệ về dịch vụ các bạn	branding	neutral	branding neutral	no	0	0

TripAdivisor_Vi_10448:0	So với khách sạn 3 sao khác thì phòng ốc tại đây khá ổn .	so với khách sạn 3 sao khác thì phòng ốc tại đây khá ổn	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10448:0	So với khách sạn 3 sao khác thì phòng ốc tại đây khá ổn .	so với khách sạn 3 sao khác thì phòng ốc tại đây khá ổn	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10448:0	So với khách sạn 3 sao khác thì phòng ốc tại đây khá ổn .	so với khách sạn 3 sao khác thì phòng ốc tại đây khá ổn	facility	neutral	facility neutral	yes	1	15

TripAdivisor_Vi_10448:1	Đặt phòng nhanh gọn .	đặt phòng nhanh gọn	service	positive	service positive	yes	1	5

TripAdivisor_Vi_10448:1	Đặt phòng nhanh gọn .	đặt phòng nhanh gọn	service	negative	service negative	no	0	0

TripAdivisor_Vi_10448:1	Đặt phòng nhanh gọn .	đặt phòng nhanh gọn	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10448:2	Nhà hàng với thực đơn phong phú .	nhà hàng với thực đơn phong phú	service	positive	service positive	yes	1	8

TripAdivisor_Vi_10448:2	Nhà hàng với thực đơn phong phú .	nhà hàng với thực đơn phong phú	service	negative	service negative	no	0	0

TripAdivisor_Vi_10448:2	Nhà hàng với thực đơn phong phú .	nhà hàng với thực đơn phong phú	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10448:3	Giá cả hợp lý .	giá cả hợp lý	experience	positive	experience positive	yes	1	5

TripAdivisor_Vi_10448:3	Giá cả hợp lý .	giá cả hợp lý	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10448:3	Giá cả hợp lý .	giá cả hợp lý	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10448:4	Khẩu vị phù hợp với nhiều thực khách .	khẩu vị phù hợp với nhiều thực khách	service	positive	service positive	yes	1	9

TripAdivisor_Vi_10448:4	Khẩu vị phù hợp với nhiều thực khách .	khẩu vị phù hợp với nhiều thực khách	service	negative	service negative	no	0	0

TripAdivisor_Vi_10448:4	Khẩu vị phù hợp với nhiều thực khách .	khẩu vị phù hợp với nhiều thực khách	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_1045:0	Khách sạn nằm ở vị trí rất thuận lợi .	khách sạn nằm ở vị trí rất thuận lợi	amenity	positive	amenity positive	yes	1	10

TripAdivisor_Vi_1045:0	Khách sạn nằm ở vị trí rất thuận lợi .	khách sạn nằm ở vị trí rất thuận lợi	amenity	negative	amenity negative	no	0	0

TripAdivisor_Vi_1045:0	Khách sạn nằm ở vị trí rất thuận lợi .	khách sạn nằm ở vị trí rất thuận lợi	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_1045:1	Phòng đẹp và rộng rãi thoải mái .	phòng đẹp và rộng rãi thoải mái	facility	positive	facility positive	yes	1	8

TripAdivisor_Vi_1045:1	Phòng đẹp và rộng rãi thoải mái .	phòng đẹp và rộng rãi thoải mái	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_1045:1	Phòng đẹp và rộng rãi thoải mái .	phòng đẹp và rộng rãi thoải mái	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_1045:2	Nhân viên nhiệt tình .	nhân viên nhiệt tình	service	positive	service positive	yes	1	5

TripAdivisor_Vi_1045:2	Nhân viên nhiệt tình .	nhân viên nhiệt tình	service	negative	service negative	no	0	0

TripAdivisor_Vi_1045:2	Nhân viên nhiệt tình .	nhân viên nhiệt tình	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_1045:3	Nhà mình đi cùng em bé, có 2 bạn nhân viên andy và hanna rất nhiệt tình và thân thiện với bé .	nhà mình đi cùng em bé , có 2 bạn nhân viên andy và hanna rất nhiệt tình và thân thiện với bé	service	positive	service positive	yes	1	24
